og_coord,closest_coord,dist
"(1780.0, 2498.0)","(1780.0, 2498.0)",0.0
"(3278.0, 2501.0)","(3278.0, 2501.0)",0.0
"(1843.0, 2435.0)","(1843.0, 2435.0)",0.0
"(3508.0, 2508.0)","(3508.0, 2508.0)",0.0
"(3307.0, 2530.0)","(3307.0, 2530.0)",0.0
"(3290.0, 2533.0)","(3290.0, 2533.0)",0.0
"(959.0, 2540.0)","(959.0, 2540.0)",0.0
"(3481.0, 2553.0)","(3481.0, 2553.0)",0.0
"(3447.0, 2567.0)","(3447.0, 2567.0)",0.0
"(3105.0, 2570.0)","(3105.0, 2570.0)",0.0
"(1734.0, 2575.0)","(1734.0, 2575.0)",0.0
"(215.0, 2583.0)","(215.0, 2583.0)",0.0
"(2251.0, 2647.0)","(2251.0, 2647.0)",0.0
"(3465.0, 2650.0)","(3465.0, 2650.0)",0.0
"(1857.0, 2517.0)","(1857.0, 2517.0)",0.0
"(2270.0, 2391.0)","(2270.0, 2391.0)",0.0
"(677.0, 2386.0)","(677.0, 2386.0)",0.0
"(784.0, 2385.0)","(784.0, 2385.0)",0.0
"(2411.0, 2188.0)","(2411.0, 2188.0)",0.0
"(2300.0, 2195.0)","(2300.0, 2195.0)",0.0
"(1813.0, 2198.0)","(1813.0, 2198.0)",0.0
"(3138.0, 2228.0)","(3138.0, 2228.0)",0.0
"(3412.0, 2234.0)","(3412.0, 2234.0)",0.0
"(3407.0, 2253.0)","(3407.0, 2253.0)",0.0
"(3321.0, 2264.0)","(3321.0, 2264.0)",0.0
"(2383.0, 2265.0)","(2383.0, 2265.0)",0.0
"(2167.0, 2272.0)","(2167.0, 2272.0)",0.0
"(3544.0, 2273.0)","(3544.0, 2273.0)",0.0
"(1833.0, 2289.0)","(1833.0, 2289.0)",0.0
"(3522.0, 2292.0)","(3522.0, 2292.0)",0.0
"(2242.0, 2319.0)","(2242.0, 2319.0)",0.0
"(2647.0, 2328.0)","(2647.0, 2328.0)",0.0
"(2613.0, 2334.0)","(2613.0, 2334.0)",0.0
"(3381.0, 2335.0)","(3381.0, 2335.0)",0.0
"(3422.0, 2359.0)","(3422.0, 2359.0)",0.0
"(3353.0, 2359.0)","(3353.0, 2359.0)",0.0
"(2656.0, 2362.0)","(2656.0, 2362.0)",0.0
"(3133.0, 2364.0)","(3133.0, 2364.0)",0.0
"(2273.0, 2372.0)","(2273.0, 2372.0)",0.0
"(2077.0, 2374.0)","(2077.0, 2374.0)",0.0
"(3117.0, 2379.0)","(3117.0, 2379.0)",0.0
"(2169.0, 2677.0)","(2169.0, 2677.0)",0.0
"(927.0, 27.0)","(927.0, 27.0)",0.0
