og_coord,closest_coord,dist
"(2080.233, 3446.233)","(2069.431, 3495.471)",50.409
"(2233.07, 3100.877)","(2219.807, 3149.947)",50.831
"(4002.5, 2646.378)","(4016.426, 2696.0)",51.539
"(4032.686, 2824.784)","(3980.099, 2826.099)",52.603
"(3980.099, 2826.099)","(4032.686, 2824.784)",52.603
"(2453.358, 3891.679)","(2432.611, 3840.389)",55.327
"(3679.959, 1924.284)","(3695.783, 1978.101)",56.095
"(2850.272, 1691.0)","(2822.226, 1641.839)",56.598
"(2822.226, 1641.839)","(2850.272, 1691.0)",56.598
"(1963.761, 2762.091)","(2009.946, 2728.913)",56.867
"(4011.5, 1107.862)","(3957.899, 1084.058)",58.649
"(2820.301, 1542.904)","(2766.109, 1519.63)",58.978
"(2592.538, 2151.846)","(2643.262, 2184.8)",60.489
"(2348.329, 1070.329)","(2287.605, 1069.259)",60.733
"(2287.605, 1069.259)","(2348.329, 1070.329)",60.733
"(3048.0, 4030.0)","(3095.986, 3992.629)",60.821
"(3125.708, 3613.831)","(3073.451, 3646.817)",61.797
"(4091.125, 2179.266)","(4119.648, 2122.887)",63.183
"(2866.651, 1596.651)","(2822.226, 1641.839)",63.368
"(2905.149, 1659.161)","(2850.272, 1691.0)",63.445
"(2625.116, 860.768)","(2664.0, 914.929)",66.674
"(3575.858, 1227.425)","(3511.412, 1248.062)",67.67
"(4433.768, 3107.304)","(4388.391, 3055.23)",69.071
"(2323.426, 3090.83)","(2264.929, 3045.81)",73.815
"(4363.105, 2848.429)","(4392.75, 2779.083)",75.417
"(4392.75, 2779.083)","(4363.105, 2848.429)",75.417
"(2184.519, 3546.81)","(2165.742, 3623.935)",79.378
"(2640.707, 3897.073)","(2626.139, 3978.611)",82.829
"(2696.025, 2281.654)","(2649.633, 2211.506)",84.101
"(2184.091, 3360.0)","(2119.75, 3414.6)",84.386
"(557.949, 2988.02)","(490.18, 3039.574)",85.15
"(490.18, 3039.574)","(557.949, 2988.02)",85.15
"(1979.045, 3512.36)","(2069.431, 3495.471)",91.95
"(3372.354, 2514.241)","(3280.518, 2519.94)",92.013
"(633.802, 2926.593)","(557.949, 2988.02)",97.606
"(1714.697, 3093.076)","(1647.732, 3167.554)",100.156
"(1647.732, 3167.554)","(1714.697, 3093.076)",100.156
"(4293.903, 1287.167)","(4205.327, 1356.564)",112.524
"(3777.0, 1851.0)","(3679.959, 1924.284)",121.604
"(2607.886, 1289.114)","(2730.714, 1310.481)",124.673
"(499.899, 2867.03)","(383.057, 2928.851)",132.189
"(1803.959, 3201.649)","(1714.697, 3093.076)",140.555
"(3679.687, 3023.952)","(3738.825, 2884.439)",151.529
"(3338.333, 1626.941)","(3205.48, 1553.26)",151.917
"(3313.619, 3226.095)","(3429.429, 3347.327)",167.658
"(4462.827, 1225.962)","(4293.903, 1287.167)",179.67
"(2909.283, 2874.208)","(2972.348, 3061.364)",197.496
"(2254.528, 2631.326)","(2040.125, 2650.5)",215.259
"(5095.385, 1822.75)","(5390.127, 1934.016)",315.044
"(5390.127, 1934.016)","(5095.385, 1822.75)",315.044
